Phytochemicals,Link
Rheum rhaponticum,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20rhaponticum
Rheum webbianum,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20webbianum
Rhinacanthus nasutus,https://cb.imsc.res.in/imppat/therapeutics/Rhinacanthus%20nasutus
Rhizophora apiculata,https://cb.imsc.res.in/imppat/therapeutics/Rhizophora%20apiculata
Rhizophora mucronata,https://cb.imsc.res.in/imppat/therapeutics/Rhizophora%20mucronata
Rhodiola crenulata,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20crenulata
Rhodiola fastigiata,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20fastigiata
Rhodiola heterodonta,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20heterodonta
Rhodiola himalensis,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20himalensis
Rhodiola sacra,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20sacra
Rhodiola sinuata,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20sinuata
Rhodiola wallichiana,https://cb.imsc.res.in/imppat/therapeutics/Rhodiola%20wallichiana
Rhododendron anthopogon,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20anthopogon
Rhododendron anthopogonoides,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20anthopogonoides
Rhododendron arboreum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20arboreum
Rhododendron barbatum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20barbatum
Rhododendron campanulatum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20campanulatum
Rhododendron cinnabarinum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20cinnabarinum
Rhododendron edgeworthii,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20edgeworthii
Rhododendron falconeri,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20falconeri
Rhododendron ferrugineum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20ferrugineum
Rhododendron formosum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20formosum
Rhododendron grande,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20grande
Rhododendron hodgsonii,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20hodgsonii
Rhododendron javanicum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20javanicum
Rhododendron niveum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20niveum
Rhododendron ponticum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20ponticum
Rhododendron vaccinioides,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20vaccinioides
Rhododendron veitchianum,https://cb.imsc.res.in/imppat/therapeutics/Rhododendron%20veitchianum
Rhus chinensis,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20chinensis
Rhus coriaria,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20coriaria
Rhus mysorensis,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20mysorensis
Rhus parviflora,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20parviflora
Rhus punjabensis,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20punjabensis
Rhus succedanea,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20succedanea
Rhus verniciflua,https://cb.imsc.res.in/imppat/therapeutics/Rhus%20verniciflua
Rhynchosia beddomei,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20beddomei
Rhynchosia bracteata,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20bracteata
Rhynchosia cana,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20cana
Rhynchosia hirta,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20hirta
Rhynchosia minima,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20minima
Rhynchosia rufescens,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20rufescens
Rhynchosia suaveolens,https://cb.imsc.res.in/imppat/therapeutics/Rhynchosia%20suaveolens
Rhynchotechum vestitum,https://cb.imsc.res.in/imppat/therapeutics/Rhynchotechum%20vestitum
Ribes nigrum,https://cb.imsc.res.in/imppat/therapeutics/Ribes%20nigrum
Ribes rubrum,https://cb.imsc.res.in/imppat/therapeutics/Ribes%20rubrum
Ricinus communis,https://cb.imsc.res.in/imppat/therapeutics/Ricinus%20communis
Rivina humilis,https://cb.imsc.res.in/imppat/therapeutics/Rivina%20humilis
Robinia pseudoacacia,https://cb.imsc.res.in/imppat/therapeutics/Robinia%20pseudoacacia
Rohdea nepalensis,https://cb.imsc.res.in/imppat/therapeutics/Rohdea%20nepalensis
Rorippa dubia,https://cb.imsc.res.in/imppat/therapeutics/Rorippa%20dubia
Rorippa indica,https://cb.imsc.res.in/imppat/therapeutics/Rorippa%20indica
Rorippa islandica,https://cb.imsc.res.in/imppat/therapeutics/Rorippa%20islandica
Rosa alba,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20alba
Rosa banksiae,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20banksiae
Rosa canina,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20canina
Rosa centifolia,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20centifolia
Rosa chinensis,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20chinensis
Rosa cymosa,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20cymosa
Rosa damascena,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20damascena
Rosa davidii,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20davidii
Rosa davurica,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20davurica
Rosa eglanteria,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20eglanteria
Rosa foetida,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20foetida
Rosa gallica,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20gallica
Rosa indica,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20indica
Rosa laevigata,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20laevigata
Rosa macrophylla,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20macrophylla
Rosa multiflora,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20multiflora
Rosa sericea,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20sericea
Rosa webbiana,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20webbiana
Rosa woodsii,https://cb.imsc.res.in/imppat/therapeutics/Rosa%20woodsii
Rosmarinus officinalis,https://cb.imsc.res.in/imppat/therapeutics/Rosmarinus%20officinalis
Rotala floribunda,https://cb.imsc.res.in/imppat/therapeutics/Rotala%20floribunda
Rotala mexicana,https://cb.imsc.res.in/imppat/therapeutics/Rotala%20mexicana
Rotheca serrata,https://cb.imsc.res.in/imppat/therapeutics/Rotheca%20serrata
Rothia indica,https://cb.imsc.res.in/imppat/therapeutics/Rothia%20indica
Rotula aquatica,https://cb.imsc.res.in/imppat/therapeutics/Rotula%20aquatica
Rourea minor,https://cb.imsc.res.in/imppat/therapeutics/Rourea%20minor
Roylea cinerea,https://cb.imsc.res.in/imppat/therapeutics/Roylea%20cinerea
Rubia cordifolia,https://cb.imsc.res.in/imppat/therapeutics/Rubia%20cordifolia
Rubia tinctorum,https://cb.imsc.res.in/imppat/therapeutics/Rubia%20tinctorum
Rubus barberi,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20barberi
Rubus chingii,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20chingii
Rubus ellipticus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20ellipticus
Rubus foliolatus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20foliolatus
Rubus idaeus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20idaeus
Rubus moluccanus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20moluccanus
Rubus pedunculosus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20pedunculosus
Rubus plicatus,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20plicatus
Rubus ulmifolius,https://cb.imsc.res.in/imppat/therapeutics/Rubus%20ulmifolius
Rudbeckia bicolor,https://cb.imsc.res.in/imppat/therapeutics/Rudbeckia%20bicolor
Rudbeckia hirta,https://cb.imsc.res.in/imppat/therapeutics/Rudbeckia%20hirta
Ruellia tuberosa,https://cb.imsc.res.in/imppat/therapeutics/Ruellia%20tuberosa
Rumex acetosa,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20acetosa
Rumex acetosella,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20acetosella
Rumex chalepensis,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20chalepensis
Rumex conglomeratus,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20conglomeratus
Rumex crispus,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20crispus
Rumex dentatus,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20dentatus
Rumex hastatus,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20hastatus
Rumex maritimus,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20maritimus
Rumex nepalensis,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20nepalensis
Rumex patientia,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20patientia
Rumex vesicarius,https://cb.imsc.res.in/imppat/therapeutics/Rumex%20vesicarius
Rungia pectinata,https://cb.imsc.res.in/imppat/therapeutics/Rungia%20pectinata
Rungia repens,https://cb.imsc.res.in/imppat/therapeutics/Rungia%20repens
Ruscus aculeatus,https://cb.imsc.res.in/imppat/therapeutics/Ruscus%20aculeatus
Russelia sarmentosa,https://cb.imsc.res.in/imppat/therapeutics/Russelia%20sarmentosa
Ruta angustifolia,https://cb.imsc.res.in/imppat/therapeutics/Ruta%20angustifolia
Ruta chalepensis,https://cb.imsc.res.in/imppat/therapeutics/Ruta%20chalepensis
Ruta graveolens,https://cb.imsc.res.in/imppat/therapeutics/Ruta%20graveolens
Rydingia limbata,https://cb.imsc.res.in/imppat/therapeutics/Rydingia%20limbata
Saccharum bengalense,https://cb.imsc.res.in/imppat/therapeutics/Saccharum%20bengalense
Saccharum officinarum,https://cb.imsc.res.in/imppat/therapeutics/Saccharum%20officinarum
Sagittaria sagittifolia,https://cb.imsc.res.in/imppat/therapeutics/Sagittaria%20sagittifolia
Sagittaria trifolia,https://cb.imsc.res.in/imppat/therapeutics/Sagittaria%20trifolia
Salacia chinensis,https://cb.imsc.res.in/imppat/therapeutics/Salacia%20chinensis
Salacia fruticosa,https://cb.imsc.res.in/imppat/therapeutics/Salacia%20fruticosa
Salacia macrosperma,https://cb.imsc.res.in/imppat/therapeutics/Salacia%20macrosperma
Salix alba,https://cb.imsc.res.in/imppat/therapeutics/Salix%20alba
Salix babylonica,https://cb.imsc.res.in/imppat/therapeutics/Salix%20babylonica
Salix caprea,https://cb.imsc.res.in/imppat/therapeutics/Salix%20caprea
Salix daphnoides,https://cb.imsc.res.in/imppat/therapeutics/Salix%20daphnoides
Salix fragilis,https://cb.imsc.res.in/imppat/therapeutics/Salix%20fragilis
Salix lindleyana,https://cb.imsc.res.in/imppat/therapeutics/Salix%20lindleyana
Salix nigra,https://cb.imsc.res.in/imppat/therapeutics/Salix%20nigra
Salix tetrasperma,https://cb.imsc.res.in/imppat/therapeutics/Salix%20tetrasperma
Salix viminalis,https://cb.imsc.res.in/imppat/therapeutics/Salix%20viminalis
Salsola collina,https://cb.imsc.res.in/imppat/therapeutics/Salsola%20collina
Salsola imbricata,https://cb.imsc.res.in/imppat/therapeutics/Salsola%20imbricata
Salsola kali,https://cb.imsc.res.in/imppat/therapeutics/Salsola%20kali
Salvadora oleoides,https://cb.imsc.res.in/imppat/therapeutics/Salvadora%20oleoides
Salvadora persica,https://cb.imsc.res.in/imppat/therapeutics/Salvadora%20persica
Salvia aegyptiaca,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20aegyptiaca
Salvia carduacea,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20carduacea
Salvia castanea,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20castanea
Salvia coccinea,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20coccinea
Salvia hians,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20hians
Salvia leucantha,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20leucantha
Salvia miltiorrhiza,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20miltiorrhiza
Salvia moorcroftiana,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20moorcroftiana
Salvia mukerjeei,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20mukerjeei
Salvia nemorosa,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20nemorosa
Salvia officinalis,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20officinalis
Salvia palaestina,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20palaestina
Salvia plebeia,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20plebeia
Salvia pratensis,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20pratensis
Salvia roborowskii,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20roborowskii
Salvia sclarea,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20sclarea
Salvia spinosa,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20spinosa
Salvia splendens,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20splendens
Salvia tomentosa,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20tomentosa
Salvia trijuga,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20trijuga
Salvia verbenaca,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20verbenaca
Salvia virgata,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20virgata
Salvia viridis,https://cb.imsc.res.in/imppat/therapeutics/Salvia%20viridis
Sambucus canadensis,https://cb.imsc.res.in/imppat/therapeutics/Sambucus%20canadensis
Sambucus ebulus,https://cb.imsc.res.in/imppat/therapeutics/Sambucus%20ebulus
Sambucus nigra,https://cb.imsc.res.in/imppat/therapeutics/Sambucus%20nigra
Sambucus wightiana,https://cb.imsc.res.in/imppat/therapeutics/Sambucus%20wightiana
Sandoricum koetjape,https://cb.imsc.res.in/imppat/therapeutics/Sandoricum%20koetjape
Sanicula europaea,https://cb.imsc.res.in/imppat/therapeutics/Sanicula%20europaea
Sansevieria cylindrica,https://cb.imsc.res.in/imppat/therapeutics/Sansevieria%20cylindrica
Sansevieria trifasciata,https://cb.imsc.res.in/imppat/therapeutics/Sansevieria%20trifasciata
Santalum album,https://cb.imsc.res.in/imppat/therapeutics/Santalum%20album
Santolina chamaecyparissus,https://cb.imsc.res.in/imppat/therapeutics/Santolina%20chamaecyparissus
Sapindus emarginatus,https://cb.imsc.res.in/imppat/therapeutics/Sapindus%20emarginatus
Sapindus laurifolius,https://cb.imsc.res.in/imppat/therapeutics/Sapindus%20laurifolius
Sapindus mukorossi,https://cb.imsc.res.in/imppat/therapeutics/Sapindus%20mukorossi
Sapindus rarak,https://cb.imsc.res.in/imppat/therapeutics/Sapindus%20rarak
Sapindus trifoliatus,https://cb.imsc.res.in/imppat/therapeutics/Sapindus%20trifoliatus
Saponaria officinalis,https://cb.imsc.res.in/imppat/therapeutics/Saponaria%20officinalis
Saraca asoca,https://cb.imsc.res.in/imppat/therapeutics/Saraca%20asoca
Sarcandra glabra,https://cb.imsc.res.in/imppat/therapeutics/Sarcandra%20glabra
Sarcococca pruniformis,https://cb.imsc.res.in/imppat/therapeutics/Sarcococca%20pruniformis
Sarcostemma acidum,https://cb.imsc.res.in/imppat/therapeutics/Sarcostemma%20acidum
Sarcostemma brevistigma,https://cb.imsc.res.in/imppat/therapeutics/Sarcostemma%20brevistigma
Sarcostemma secamone,https://cb.imsc.res.in/imppat/therapeutics/Sarcostemma%20secamone
Sarcostemma stocksii,https://cb.imsc.res.in/imppat/therapeutics/Sarcostemma%20stocksii
Sassafras albidum,https://cb.imsc.res.in/imppat/therapeutics/Sassafras%20albidum
Satureja hortensis,https://cb.imsc.res.in/imppat/therapeutics/Satureja%20hortensis
Satureja montana,https://cb.imsc.res.in/imppat/therapeutics/Satureja%20montana
Satureja thymbra,https://cb.imsc.res.in/imppat/therapeutics/Satureja%20thymbra
Saurauia napaulensis,https://cb.imsc.res.in/imppat/therapeutics/Saurauia%20napaulensis
Saurauia roxburghii,https://cb.imsc.res.in/imppat/therapeutics/Saurauia%20roxburghii
Sauromatum venosum,https://cb.imsc.res.in/imppat/therapeutics/Sauromatum%20venosum
Sauropus androgynus,https://cb.imsc.res.in/imppat/therapeutics/Sauropus%20androgynus
Sauropus bacciformis,https://cb.imsc.res.in/imppat/therapeutics/Sauropus%20bacciformis
Saussurea albescens,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20albescens
Saussurea costus,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20costus
Saussurea gossypiphora,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20gossypiphora
Saussurea medusa,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20medusa
Saussurea simpsoniana,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20simpsoniana
Saussurea stella,https://cb.imsc.res.in/imppat/therapeutics/Saussurea%20stella
Saxifraga moorcroftiana,https://cb.imsc.res.in/imppat/therapeutics/Saxifraga%20moorcroftiana
Scabiosa atropurpurea,https://cb.imsc.res.in/imppat/therapeutics/Scabiosa%20atropurpurea
Scadoxus multiflorus,https://cb.imsc.res.in/imppat/therapeutics/Scadoxus%20multiflorus
Scaevola frutescens,https://cb.imsc.res.in/imppat/therapeutics/Scaevola%20frutescens
Scaevola plumieri,https://cb.imsc.res.in/imppat/therapeutics/Scaevola%20plumieri
Scaevola taccada,https://cb.imsc.res.in/imppat/therapeutics/Scaevola%20taccada
Scandix pecten-veneris,https://cb.imsc.res.in/imppat/therapeutics/Scandix%20pecten-veneris
Scaphium scaphigerum,https://cb.imsc.res.in/imppat/therapeutics/Scaphium%20scaphigerum
Schefflera capitata,https://cb.imsc.res.in/imppat/therapeutics/Schefflera%20capitata
Schefflera venulosa,https://cb.imsc.res.in/imppat/therapeutics/Schefflera%20venulosa
Schima wallichii,https://cb.imsc.res.in/imppat/therapeutics/Schima%20wallichii
Schinus molle,https://cb.imsc.res.in/imppat/therapeutics/Schinus%20molle
Schinus terebinthifolia,https://cb.imsc.res.in/imppat/therapeutics/Schinus%20terebinthifolia
Schisandra grandiflora,https://cb.imsc.res.in/imppat/therapeutics/Schisandra%20grandiflora
Schisandra propinqua,https://cb.imsc.res.in/imppat/therapeutics/Schisandra%20propinqua
Schisandra rubriflora,https://cb.imsc.res.in/imppat/therapeutics/Schisandra%20rubriflora
Schleichera oleosa,https://cb.imsc.res.in/imppat/therapeutics/Schleichera%20oleosa
Schnabelia terniflora,https://cb.imsc.res.in/imppat/therapeutics/Schnabelia%20terniflora
Schnabelia tetradonta,https://cb.imsc.res.in/imppat/therapeutics/Schnabelia%20tetradonta
Schrebera swietenioides,https://cb.imsc.res.in/imppat/therapeutics/Schrebera%20swietenioides
Schweinfurthia papilionacea,https://cb.imsc.res.in/imppat/therapeutics/Schweinfurthia%20papilionacea
Schweinfurthia sphaerocarpa,https://cb.imsc.res.in/imppat/therapeutics/Schweinfurthia%20sphaerocarpa
Scindapsus officinalis,https://cb.imsc.res.in/imppat/therapeutics/Scindapsus%20officinalis
Sclerocarya birrea,https://cb.imsc.res.in/imppat/therapeutics/Sclerocarya%20birrea
Scleropyrum pentandrum,https://cb.imsc.res.in/imppat/therapeutics/Scleropyrum%20pentandrum
Scoparia dulcis,https://cb.imsc.res.in/imppat/therapeutics/Scoparia%20dulcis
Scorzonera hispanica,https://cb.imsc.res.in/imppat/therapeutics/Scorzonera%20hispanica
Scrophularia koelzii,https://cb.imsc.res.in/imppat/therapeutics/Scrophularia%20koelzii
Scutellaria baicalensis,https://cb.imsc.res.in/imppat/therapeutics/Scutellaria%20baicalensis
Scutellaria barbata,https://cb.imsc.res.in/imppat/therapeutics/Scutellaria%20barbata
Scutellaria discolor,https://cb.imsc.res.in/imppat/therapeutics/Scutellaria%20discolor
Scutellaria galericulata,https://cb.imsc.res.in/imppat/therapeutics/Scutellaria%20galericulata
Scutellaria scandens,https://cb.imsc.res.in/imppat/therapeutics/Scutellaria%20scandens
Scutia myrtina,https://cb.imsc.res.in/imppat/therapeutics/Scutia%20myrtina
Secale cereale,https://cb.imsc.res.in/imppat/therapeutics/Secale%20cereale
Sechium edule,https://cb.imsc.res.in/imppat/therapeutics/Sechium%20edule
Securigera securidaca,https://cb.imsc.res.in/imppat/therapeutics/Securigera%20securidaca
Sedum ewersii,https://cb.imsc.res.in/imppat/therapeutics/Sedum%20ewersii
Sedum integrifolium,https://cb.imsc.res.in/imppat/therapeutics/Sedum%20integrifolium
Sedum lineare,https://cb.imsc.res.in/imppat/therapeutics/Sedum%20lineare
Sedum quadrifidum,https://cb.imsc.res.in/imppat/therapeutics/Sedum%20quadrifidum
