Phytochemicals,Link
Scabiosa atropurpurea,https://cb.imsc.res.in/imppat/phytochemical/Scabiosa%20atropurpurea
Scadoxus multiflorus,https://cb.imsc.res.in/imppat/phytochemical/Scadoxus%20multiflorus
Scaevola frutescens,https://cb.imsc.res.in/imppat/phytochemical/Scaevola%20frutescens
Scaevola plumieri,https://cb.imsc.res.in/imppat/phytochemical/Scaevola%20plumieri
Scaevola taccada,https://cb.imsc.res.in/imppat/phytochemical/Scaevola%20taccada
Scandix pecten-veneris,https://cb.imsc.res.in/imppat/phytochemical/Scandix%20pecten-veneris
Scaphium scaphigerum,https://cb.imsc.res.in/imppat/phytochemical/Scaphium%20scaphigerum
Schefflera capitata,https://cb.imsc.res.in/imppat/phytochemical/Schefflera%20capitata
Schefflera venulosa,https://cb.imsc.res.in/imppat/phytochemical/Schefflera%20venulosa
Schima wallichii,https://cb.imsc.res.in/imppat/phytochemical/Schima%20wallichii
Schinus molle,https://cb.imsc.res.in/imppat/phytochemical/Schinus%20molle
Schinus terebinthifolia,https://cb.imsc.res.in/imppat/phytochemical/Schinus%20terebinthifolia
Schisandra grandiflora,https://cb.imsc.res.in/imppat/phytochemical/Schisandra%20grandiflora
Schisandra propinqua,https://cb.imsc.res.in/imppat/phytochemical/Schisandra%20propinqua
Schisandra rubriflora,https://cb.imsc.res.in/imppat/phytochemical/Schisandra%20rubriflora
Schleichera oleosa,https://cb.imsc.res.in/imppat/phytochemical/Schleichera%20oleosa
Schnabelia terniflora,https://cb.imsc.res.in/imppat/phytochemical/Schnabelia%20terniflora
Schnabelia tetradonta,https://cb.imsc.res.in/imppat/phytochemical/Schnabelia%20tetradonta
Schrebera swietenioides,https://cb.imsc.res.in/imppat/phytochemical/Schrebera%20swietenioides
Schweinfurthia papilionacea,https://cb.imsc.res.in/imppat/phytochemical/Schweinfurthia%20papilionacea
Schweinfurthia sphaerocarpa,https://cb.imsc.res.in/imppat/phytochemical/Schweinfurthia%20sphaerocarpa
Scindapsus officinalis,https://cb.imsc.res.in/imppat/phytochemical/Scindapsus%20officinalis
Sclerocarya birrea,https://cb.imsc.res.in/imppat/phytochemical/Sclerocarya%20birrea
Scleropyrum pentandrum,https://cb.imsc.res.in/imppat/phytochemical/Scleropyrum%20pentandrum
Scoparia dulcis,https://cb.imsc.res.in/imppat/phytochemical/Scoparia%20dulcis
Scorzonera hispanica,https://cb.imsc.res.in/imppat/phytochemical/Scorzonera%20hispanica
Scrophularia koelzii,https://cb.imsc.res.in/imppat/phytochemical/Scrophularia%20koelzii
Scutellaria baicalensis,https://cb.imsc.res.in/imppat/phytochemical/Scutellaria%20baicalensis
Scutellaria barbata,https://cb.imsc.res.in/imppat/phytochemical/Scutellaria%20barbata
Scutellaria discolor,https://cb.imsc.res.in/imppat/phytochemical/Scutellaria%20discolor
Scutellaria galericulata,https://cb.imsc.res.in/imppat/phytochemical/Scutellaria%20galericulata
Scutellaria scandens,https://cb.imsc.res.in/imppat/phytochemical/Scutellaria%20scandens
Scutia myrtina,https://cb.imsc.res.in/imppat/phytochemical/Scutia%20myrtina
Secale cereale,https://cb.imsc.res.in/imppat/phytochemical/Secale%20cereale
Sechium edule,https://cb.imsc.res.in/imppat/phytochemical/Sechium%20edule
Securigera securidaca,https://cb.imsc.res.in/imppat/phytochemical/Securigera%20securidaca
Sedum ewersii,https://cb.imsc.res.in/imppat/phytochemical/Sedum%20ewersii
Sedum integrifolium,https://cb.imsc.res.in/imppat/phytochemical/Sedum%20integrifolium
Sedum lineare,https://cb.imsc.res.in/imppat/phytochemical/Sedum%20lineare
Sedum quadrifidum,https://cb.imsc.res.in/imppat/phytochemical/Sedum%20quadrifidum
Sedum roseum,https://cb.imsc.res.in/imppat/phytochemical/Sedum%20roseum
Selenicereus grandiflorus,https://cb.imsc.res.in/imppat/phytochemical/Selenicereus%20grandiflorus
Selinum vaginatum,https://cb.imsc.res.in/imppat/phytochemical/Selinum%20vaginatum
Selinum wallichianum,https://cb.imsc.res.in/imppat/phytochemical/Selinum%20wallichianum
Semecarpus anacardium,https://cb.imsc.res.in/imppat/phytochemical/Semecarpus%20anacardium
Semecarpus kurzii,https://cb.imsc.res.in/imppat/phytochemical/Semecarpus%20kurzii
Sempervivum tectorum,https://cb.imsc.res.in/imppat/phytochemical/Sempervivum%20tectorum
Senecio aureus,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20aureus
Senecio chrysanthemoides,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20chrysanthemoides
Senecio jacobaea,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20jacobaea
Senecio nudicaulis,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20nudicaulis
Senecio scandens,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20scandens
Senecio tenuifolius,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20tenuifolius
Senecio vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Senecio%20vulgaris
Senna alata,https://cb.imsc.res.in/imppat/phytochemical/Senna%20alata
Senna alexandrina,https://cb.imsc.res.in/imppat/phytochemical/Senna%20alexandrina
Senna auriculata,https://cb.imsc.res.in/imppat/phytochemical/Senna%20auriculata
Senna didymobotrya,https://cb.imsc.res.in/imppat/phytochemical/Senna%20didymobotrya
Senna floribunda,https://cb.imsc.res.in/imppat/phytochemical/Senna%20floribunda
Senna hirsuta,https://cb.imsc.res.in/imppat/phytochemical/Senna%20hirsuta
Senna holosericea,https://cb.imsc.res.in/imppat/phytochemical/Senna%20holosericea
Senna insularis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20insularis
Senna italica,https://cb.imsc.res.in/imppat/phytochemical/Senna%20italica
Senna montana,https://cb.imsc.res.in/imppat/phytochemical/Senna%20montana
Senna multiglandulosa,https://cb.imsc.res.in/imppat/phytochemical/Senna%20multiglandulosa
Senna multijuga,https://cb.imsc.res.in/imppat/phytochemical/Senna%20multijuga
Senna obtusifolia,https://cb.imsc.res.in/imppat/phytochemical/Senna%20obtusifolia
Senna occidentalis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20occidentalis
Senna septemtrionalis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20septemtrionalis
Senna siamea,https://cb.imsc.res.in/imppat/phytochemical/Senna%20siamea
Senna sophera,https://cb.imsc.res.in/imppat/phytochemical/Senna%20sophera
Senna spectabilis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20spectabilis
Senna surattensis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20surattensis
Senna timoriensis,https://cb.imsc.res.in/imppat/phytochemical/Senna%20timoriensis
Senna tora,https://cb.imsc.res.in/imppat/phytochemical/Senna%20tora
Senna uniflora,https://cb.imsc.res.in/imppat/phytochemical/Senna%20uniflora
Serenoa repens,https://cb.imsc.res.in/imppat/phytochemical/Serenoa%20repens
Seriphidium brevifolium,https://cb.imsc.res.in/imppat/phytochemical/Seriphidium%20brevifolium
Sesamum indicum,https://cb.imsc.res.in/imppat/phytochemical/Sesamum%20indicum
Sesbania bispinosa,https://cb.imsc.res.in/imppat/phytochemical/Sesbania%20bispinosa
Sesbania grandiflora,https://cb.imsc.res.in/imppat/phytochemical/Sesbania%20grandiflora
Sesbania javanica,https://cb.imsc.res.in/imppat/phytochemical/Sesbania%20javanica
Sesbania sesban,https://cb.imsc.res.in/imppat/phytochemical/Sesbania%20sesban
Sesbania speciosa,https://cb.imsc.res.in/imppat/phytochemical/Sesbania%20speciosa
Seseli diffusum,https://cb.imsc.res.in/imppat/phytochemical/Seseli%20diffusum
Seseli libanotis,https://cb.imsc.res.in/imppat/phytochemical/Seseli%20libanotis
Seseli sibiricum,https://cb.imsc.res.in/imppat/phytochemical/Seseli%20sibiricum
Sesuvium portulacastrum,https://cb.imsc.res.in/imppat/phytochemical/Sesuvium%20portulacastrum
Setaria italica,https://cb.imsc.res.in/imppat/phytochemical/Setaria%20italica
Setaria pumila,https://cb.imsc.res.in/imppat/phytochemical/Setaria%20pumila
Shirakiopsis indica,https://cb.imsc.res.in/imppat/phytochemical/Shirakiopsis%20indica
Shorea robusta,https://cb.imsc.res.in/imppat/phytochemical/Shorea%20robusta
Shuteria involucrata,https://cb.imsc.res.in/imppat/phytochemical/Shuteria%20involucrata
Sida acuta,https://cb.imsc.res.in/imppat/phytochemical/Sida%20acuta
Sida cordata,https://cb.imsc.res.in/imppat/phytochemical/Sida%20cordata
Sida cordifolia,https://cb.imsc.res.in/imppat/phytochemical/Sida%20cordifolia
Sida rhombifolia,https://cb.imsc.res.in/imppat/phytochemical/Sida%20rhombifolia
Sida spinosa,https://cb.imsc.res.in/imppat/phytochemical/Sida%20spinosa
Sigesbeckia orientalis,https://cb.imsc.res.in/imppat/phytochemical/Sigesbeckia%20orientalis
Silene baccifera,https://cb.imsc.res.in/imppat/phytochemical/Silene%20baccifera
Silene latifolia,https://cb.imsc.res.in/imppat/phytochemical/Silene%20latifolia
Silene vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Silene%20vulgaris
Silybum marianum,https://cb.imsc.res.in/imppat/phytochemical/Silybum%20marianum
Simarouba amara,https://cb.imsc.res.in/imppat/phytochemical/Simarouba%20amara
Simmondsia chinensis,https://cb.imsc.res.in/imppat/phytochemical/Simmondsia%20chinensis
Sinapis alba,https://cb.imsc.res.in/imppat/phytochemical/Sinapis%20alba
Sinomenium acutum,https://cb.imsc.res.in/imppat/phytochemical/Sinomenium%20acutum
Sinopodophyllum hexandrum,https://cb.imsc.res.in/imppat/phytochemical/Sinopodophyllum%20hexandrum
Sisymbrium irio,https://cb.imsc.res.in/imppat/phytochemical/Sisymbrium%20irio
Sisymbrium orientale,https://cb.imsc.res.in/imppat/phytochemical/Sisymbrium%20orientale
Sium latijugum,https://cb.imsc.res.in/imppat/phytochemical/Sium%20latijugum
Skimmia arborescens,https://cb.imsc.res.in/imppat/phytochemical/Skimmia%20arborescens
Skimmia laureola,https://cb.imsc.res.in/imppat/phytochemical/Skimmia%20laureola
Smilax aristolochiifolia,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20aristolochiifolia
Smilax aspera,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20aspera
Smilax china,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20china
Smilax elegans,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20elegans
Smilax glabra,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20glabra
Smilax menispermoidea,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20menispermoidea
Smilax zeylanica,https://cb.imsc.res.in/imppat/phytochemical/Smilax%20zeylanica
Solanum aculeatissimum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20aculeatissimum
Solanum aethiopicum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20aethiopicum
Solanum americanum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20americanum
Solanum anguivi,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20anguivi
Solanum asperolanatum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20asperolanatum
Solanum aviculare,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20aviculare
Solanum dubium,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20dubium
Solanum dulcamara,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20dulcamara
Solanum elaeagnifolium,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20elaeagnifolium
Solanum erianthum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20erianthum
Solanum ferox,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20ferox
Solanum forskalii,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20forskalii
Solanum giganteum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20giganteum
Solanum incanum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20incanum
Solanum indicum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20indicum
Solanum kurzii,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20kurzii
Solanum melongena,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20melongena
Solanum platanifolium,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20platanifolium
Solanum pseudocapsicum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20pseudocapsicum
Solanum pubescens,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20pubescens
Solanum sisymbriifolium,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20sisymbriifolium
Solanum spirale,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20spirale
Solanum stramoniifolium,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20stramoniifolium
Solanum surattense,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20surattense
Solanum torvum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20torvum
Solanum trilobatum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20trilobatum
Solanum tuberosum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20tuberosum
Solanum viarum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20viarum
Solanum virginianum,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20virginianum
Solanum wrightii,https://cb.imsc.res.in/imppat/phytochemical/Solanum%20wrightii
Solena amplexicaulis,https://cb.imsc.res.in/imppat/phytochemical/Solena%20amplexicaulis
Solidago altissima,https://cb.imsc.res.in/imppat/phytochemical/Solidago%20altissima
Solidago canadensis,https://cb.imsc.res.in/imppat/phytochemical/Solidago%20canadensis
Solidago nemoralis,https://cb.imsc.res.in/imppat/phytochemical/Solidago%20nemoralis
Solidago virga-aurea,https://cb.imsc.res.in/imppat/phytochemical/Solidago%20virga-aurea
Solidago virgaurea,https://cb.imsc.res.in/imppat/phytochemical/Solidago%20virgaurea
Sonchus arvensis,https://cb.imsc.res.in/imppat/phytochemical/Sonchus%20arvensis
Sonchus asper,https://cb.imsc.res.in/imppat/phytochemical/Sonchus%20asper
Sonchus oleraceus,https://cb.imsc.res.in/imppat/phytochemical/Sonchus%20oleraceus
Sonneratia apetala,https://cb.imsc.res.in/imppat/phytochemical/Sonneratia%20apetala
Sonneratia caseolaris,https://cb.imsc.res.in/imppat/phytochemical/Sonneratia%20caseolaris
Sophora flavescens,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20flavescens
Sophora mollis,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20mollis
Sophora moorcroftiana,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20moorcroftiana
Sophora secundiflora,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20secundiflora
Sophora tomentosa,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20tomentosa
Sophora velutina,https://cb.imsc.res.in/imppat/phytochemical/Sophora%20velutina
Sopubia delphinifolia,https://cb.imsc.res.in/imppat/phytochemical/Sopubia%20delphinifolia
Sorbaria tomentosa,https://cb.imsc.res.in/imppat/phytochemical/Sorbaria%20tomentosa
Sorbus aucuparia,https://cb.imsc.res.in/imppat/phytochemical/Sorbus%20aucuparia
Sorghum bicolor,https://cb.imsc.res.in/imppat/phytochemical/Sorghum%20bicolor
Soymida febrifuga,https://cb.imsc.res.in/imppat/phytochemical/Soymida%20febrifuga
Sparganium erectum,https://cb.imsc.res.in/imppat/phytochemical/Sparganium%20erectum
Sparganium stoloniferum,https://cb.imsc.res.in/imppat/phytochemical/Sparganium%20stoloniferum
Spartium junceum,https://cb.imsc.res.in/imppat/phytochemical/Spartium%20junceum
Spathodea campanulata,https://cb.imsc.res.in/imppat/phytochemical/Spathodea%20campanulata
Spatholobus parviflorus,https://cb.imsc.res.in/imppat/phytochemical/Spatholobus%20parviflorus
Spergularia rubra,https://cb.imsc.res.in/imppat/phytochemical/Spergularia%20rubra
Spermacoce articularis,https://cb.imsc.res.in/imppat/phytochemical/Spermacoce%20articularis
Spermacoce hispida,https://cb.imsc.res.in/imppat/phytochemical/Spermacoce%20hispida
Spermacoce pusilla,https://cb.imsc.res.in/imppat/phytochemical/Spermacoce%20pusilla
Spermacoce verticillata,https://cb.imsc.res.in/imppat/phytochemical/Spermacoce%20verticillata
Sphaeranthus indicus,https://cb.imsc.res.in/imppat/phytochemical/Sphaeranthus%20indicus
Sphaeranthus senegalensis,https://cb.imsc.res.in/imppat/phytochemical/Sphaeranthus%20senegalensis
Sphagneticola calendulacea,https://cb.imsc.res.in/imppat/phytochemical/Sphagneticola%20calendulacea
Sphagneticola trilobata,https://cb.imsc.res.in/imppat/phytochemical/Sphagneticola%20trilobata
Spilanthes acmella,https://cb.imsc.res.in/imppat/phytochemical/Spilanthes%20acmella
Spinacia oleracea,https://cb.imsc.res.in/imppat/phytochemical/Spinacia%20oleracea
Spiraea japonica,https://cb.imsc.res.in/imppat/phytochemical/Spiraea%20japonica
Spiranthes sinensis,https://cb.imsc.res.in/imppat/phytochemical/Spiranthes%20sinensis
Spondias dulcis,https://cb.imsc.res.in/imppat/phytochemical/Spondias%20dulcis
Spondias mombin,https://cb.imsc.res.in/imppat/phytochemical/Spondias%20mombin
Spondias pinnata,https://cb.imsc.res.in/imppat/phytochemical/Spondias%20pinnata
Stachys affinis,https://cb.imsc.res.in/imppat/phytochemical/Stachys%20affinis
Stachys byzantina,https://cb.imsc.res.in/imppat/phytochemical/Stachys%20byzantina
Stachys lavandulifolia,https://cb.imsc.res.in/imppat/phytochemical/Stachys%20lavandulifolia
Stachys palustris,https://cb.imsc.res.in/imppat/phytochemical/Stachys%20palustris
Stachys sylvatica,https://cb.imsc.res.in/imppat/phytochemical/Stachys%20sylvatica
Stachytarpheta cayennensis,https://cb.imsc.res.in/imppat/phytochemical/Stachytarpheta%20cayennensis
Stachytarpheta jamaicensis,https://cb.imsc.res.in/imppat/phytochemical/Stachytarpheta%20jamaicensis
Stachytarpheta mutabilis,https://cb.imsc.res.in/imppat/phytochemical/Stachytarpheta%20mutabilis
Stahlianthus involucratus,https://cb.imsc.res.in/imppat/phytochemical/Stahlianthus%20involucratus
Steirodiscus tagetes,https://cb.imsc.res.in/imppat/phytochemical/Steirodiscus%20tagetes
Stellaria aquatica,https://cb.imsc.res.in/imppat/phytochemical/Stellaria%20aquatica
Stellaria media,https://cb.imsc.res.in/imppat/phytochemical/Stellaria%20media
Stellera chamaejasme,https://cb.imsc.res.in/imppat/phytochemical/Stellera%20chamaejasme
Stemodia viscosa,https://cb.imsc.res.in/imppat/phytochemical/Stemodia%20viscosa
Stemona tuberosa,https://cb.imsc.res.in/imppat/phytochemical/Stemona%20tuberosa
Stephania elegans,https://cb.imsc.res.in/imppat/phytochemical/Stephania%20elegans
Stephania glabra,https://cb.imsc.res.in/imppat/phytochemical/Stephania%20glabra
Stephania hernandiifolia,https://cb.imsc.res.in/imppat/phytochemical/Stephania%20hernandiifolia
Stephania japonica,https://cb.imsc.res.in/imppat/phytochemical/Stephania%20japonica
Sterculia balanghas,https://cb.imsc.res.in/imppat/phytochemical/Sterculia%20balanghas
Sterculia foetida,https://cb.imsc.res.in/imppat/phytochemical/Sterculia%20foetida
Sterculia guttata,https://cb.imsc.res.in/imppat/phytochemical/Sterculia%20guttata
Sterculia villosa,https://cb.imsc.res.in/imppat/phytochemical/Sterculia%20villosa
Stereospermum chelonoides,https://cb.imsc.res.in/imppat/phytochemical/Stereospermum%20chelonoides
Stereospermum tetragonum,https://cb.imsc.res.in/imppat/phytochemical/Stereospermum%20tetragonum
Stevia rebaudiana,https://cb.imsc.res.in/imppat/phytochemical/Stevia%20rebaudiana
Stictocardia tiliifolia,https://cb.imsc.res.in/imppat/phytochemical/Stictocardia%20tiliifolia
Streblus asper,https://cb.imsc.res.in/imppat/phytochemical/Streblus%20asper
Striga asiatica,https://cb.imsc.res.in/imppat/phytochemical/Striga%20asiatica
Strobilanthes auriculatus,https://cb.imsc.res.in/imppat/phytochemical/Strobilanthes%20auriculatus
Strobilanthes callosa,https://cb.imsc.res.in/imppat/phytochemical/Strobilanthes%20callosa
Strobilanthes callosus,https://cb.imsc.res.in/imppat/phytochemical/Strobilanthes%20callosus
Strobilanthes cusia,https://cb.imsc.res.in/imppat/phytochemical/Strobilanthes%20cusia
Strophanthus gratus,https://cb.imsc.res.in/imppat/phytochemical/Strophanthus%20gratus
Strophanthus kombe,https://cb.imsc.res.in/imppat/phytochemical/Strophanthus%20kombe
Strophanthus wallichii,https://cb.imsc.res.in/imppat/phytochemical/Strophanthus%20wallichii
Strophanthus wightianus,https://cb.imsc.res.in/imppat/phytochemical/Strophanthus%20wightianus
Strychnos aenea,https://cb.imsc.res.in/imppat/phytochemical/Strychnos%20aenea
Strychnos colubrina,https://cb.imsc.res.in/imppat/phytochemical/Strychnos%20colubrina
